"","Ano","Órgão Orçamentário","Função","Unidade Orçamentária","Programa","Ação","Localizador","Plano Orçamentário","Grupo de Despesa","Modalidade de Aplicação","Resultado Primário","Fonte","Subfunção","Projeto de Lei","Dotação Inicial","Dotação Atual","Empenhado","Liquidado","Pago"
"334",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10ZK - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-3","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,111.71,120.427,95.49,95.49
"335",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10ZK - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-3","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",41480430,22853086,22853086,22852965,19577032,19577032
"336",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10ZL - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-4","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2e+06,2e+06,2e+06,1755860,1040697,1039157
"337",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10ZL - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-4","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,0,238,0,0
"338",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","10ZL - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-4","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1e+07,5200000,5200000,5200000,4300499,4300499
"339",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","20CB - Capacitação de Especialistas do Sistema Nacional de Desenvolvimento das Atividades Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","128 - Formação de Recursos Humanos",0,0,270,0,0,0
"340",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","116K - Estudos para a implantação do Centro Espacial de Alcântara - CEA","0101 - No Município de Alcântara - MA (Crédito Extraordinário)","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","300 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,0,38740000,0,0
"341",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","116K - Estudos para a implantação do Centro Espacial de Alcântara - CEA","0101 - No Município de Alcântara - MA (Crédito Extraordinário)","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","300 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,2e+07,1107760,0,0
"342",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","116K - Estudos para a implantação do Centro Espacial de Alcântara - CEA","0101 - No Município de Alcântara - MA (Crédito Extraordinário)","[valor não detalhado]","4 - Investimentos","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","300 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,2e+07,0,0,0
"343",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2004 - Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","151 - Contribuição Social sobre o Lucro Líquido das Pessoas Jurídicas","301 - Atenção Básica",23.769,23.769,26.769,25.741,25.741,25.741
"344",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2010 - Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","365 - Educação Infantil",4.389,4.389,5.705,5.542,5.542,5.542
"345",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2011 - Auxílio-Transporte aos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","331 - Proteção e Benefícios ao Trabalhador",41.203,41.203,36.887,22.499,22.499,22.499
"346",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2012 - Auxílio-Alimentação aos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","306 - Alimentação e Nutrição",93.305,93.305,93.305,88.352,88.352,88.352
"347",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2253 - Funcionamento e Atualização do Laboratório de Integração e Testes","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1500000,1500000,1499270,1496352,1328894,1326302
"348",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2253 - Funcionamento e Atualização do Laboratório de Integração e Testes","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,730,3.33,730,730
"349",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2253 - Funcionamento e Atualização do Laboratório de Integração e Testes","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1e+06,1e+06,1e+06,999.836,903.586,854.206
"350",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","1 - Pessoal e Encargos Sociais","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","122 - Administração Geral",793.091,2293091,3793091,3398361,3398361,3398361
"351",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","1 - Pessoal e Encargos Sociais","90 - Aplicações Diretas","1 - Primária obrigatória","900 - Recursos Ordinários - CONDICIONADOS","122 - Administração Geral",1500000,0,0,0,0,0
"352",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","1 - Pessoal e Encargos Sociais","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","1 - Primária obrigatória","100 - Recursos Ordinários","122 - Administração Geral",170,170,170,314.428,314.428,314.428
"353",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",500,450,450,1706829,182.429,182.429
"354",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",6248648,5623784,5569192,3713696,3319645,3319645
"355",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",0,0,54.592,52.494,38.451,38.451
"356",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",0,0,0,500,0,0
"357",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",1e+06,1e+06,1e+06,299.008,18.163,18.163
"358",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2460 - Funcionamento da Infra-Estrutura de Apoio às Atividades Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",9611947,8650753,8650753,8649887,3401743,3382667
"359",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2460 - Funcionamento da Infra-Estrutura de Apoio às Atividades Espaciais","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",8283761,5591821,5591821,5537314,1278250,1278250
"360",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2595 - Capacitação de Especialistas do Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","128 - Formação de Recursos Humanos",378,378,108,81.062,31.062,31.062
"361",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Complementação da Infra-Estrutura Geral do Centro de Lançamento de Alcântara","0020 - Na Região Nordeste","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2145302,2145302,2145302,2145302,0,0
"362",2008,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","3704 - Complementação da Infra-Estrutura Geral do Centro de Lançamento de Alcântara","0020 - Na Região Nordeste","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",6900219,4658164,4658164,4658164,0,0
